video_id,author,comment,published_at,like_count
cS0hLW8qulk,@EdlanBeyazsaç,Techonologia,2025-08-28T12:44:34Z,0
cS0hLW8qulk,@artseidner2427,Wow,2025-08-27T19:33:27Z,0
cS0hLW8qulk,@muttonshop1,Battery bhi transparent?,2025-08-27T15:21:24Z,0
cS0hLW8qulk,@ninja1676,Nope nkt my kind of future,2025-08-27T06:15:22Z,0
cS0hLW8qulk,@Scargirlypops,Ehhhh,2025-08-26T20:18:44Z,0
cS0hLW8qulk,@Aura-Logic,Love it,2025-08-23T16:01:33Z,0
cS0hLW8qulk,@mahamadousacko823,Faites des recherches et les créations des composants électroniques molleurs pour le faire,2025-08-23T11:20:58Z,0
cS0hLW8qulk,@UpendraPaswan-n8n,Iska battery aur semi conductor chip kaha jaayega,2025-08-22T16:07:33Z,0
gsJAlLOFBv0,@CollectOperateDevelopEstablish,"Bro made the video just to 
rick roll us",2025-09-08T08:57:37Z,0
gsJAlLOFBv0,@theadventurousboi9609_YT,I think Arun loves Rick astley,2025-09-08T06:50:34Z,0
gsJAlLOFBv0,@HecatiSköl,I have the henry hoover and leafblower. Great for keeping keyboards clean hahaha,2025-09-06T05:18:27Z,0
gsJAlLOFBv0,@VaxalicousYT,Are none of us going to talk about how clean his keyboard is?,2025-09-04T05:54:36Z,0
gsJAlLOFBv0,@dagabbiplays,I’ve still been using the small leaf blower since 2011,2025-09-01T20:11:31Z,0
gsJAlLOFBv0,@LeviMills-t1v7h,"And when will ""henry"" start cleaning cars for two Australian men?",2025-09-01T18:31:48Z,0
gsJAlLOFBv0,@pretzelman5977,"Except with the way spotify works, the mini cd probably won't play the song you want unless you get premium",2025-08-30T05:01:11Z,0
gsJAlLOFBv0,@RileyJavier-t3n,Never gonna give you up 💀💀💀,2025-08-22T11:25:55Z,0
gsJAlLOFBv0,@nathanlynch9634,I have that microscope.,2025-08-18T18:47:06Z,0
gsJAlLOFBv0,@MarkoSenicgames,These things are cool for these peole who like small things,2025-08-16T17:59:11Z,0
gsJAlLOFBv0,@Wizzard_gaming123,Where did you get that cd,2025-08-15T12:11:17Z,0
gsJAlLOFBv0,@Crazy_boi282,You know what else has great suction,2025-08-15T01:20:40Z,0
gsJAlLOFBv0,@fugthizfugu,Let’s face is there all shit😂,2025-08-13T07:15:53Z,0
