video_id,author,comment,published_at,like_count
tVN_VcvreE0,@IndianMilitaryVeeran,"I-ndian P-OLITICAL S-INGAM 🦁🦁🦁Annamalai ji surely win.... 🪷🪷🪷🦁🦁🦁
The Next Gen KingMaker 🦁🦁🦁
Pls don't cry in comment section.... Drink Gelusil its good for Intestines😂😂😂😂😂",2024-04-20T16:41:21Z,2
tVN_VcvreE0,@i_Anonymous786,Rahul Gandhi didn't have experience to control a state but he wants to become PM🤡 Seriously 😂😂😂,2024-04-20T06:13:36Z,5
tVN_VcvreE0,@god805,No more BJP in India,2024-04-20T04:35:12Z,12
tVN_VcvreE0,@god805,Those who are here for BJP.....Leave comment box without saying a word like and run like a dog...Whole country showing anger against BJP,2024-04-20T04:34:42Z,1
tVN_VcvreE0,@SauakathAli,BJP TOTAL WASH OUT 🤣🤣🤣,2024-04-19T11:28:16Z,21
m-XOwsvH71k,@jitenkro4632,"❤❤❤ Karbi Tribe - Karbi Anglong, Assam Hill Tribes Northeast ❤❤ India",2024-12-01T12:16:54Z,0
m-XOwsvH71k,@UdoyChowdhury-i3i,"Welcome to BJP See you again BJP In Assam and…..? I HATE CONGRESS It’s very danger critical party It’s very danger and selfies party Congress, SO life time down congress party in Assam",2024-05-26T11:52:13Z,0
m-XOwsvH71k,@chawlinphukan4206,In 2019 lok sabha  candidate from dibrugarh its was not  Sarbananda Sonowal its Rameswar Teli.😂😂😂😂😂😂 godi media details bhi check nahi kiya Seriously..,2024-05-14T03:57:50Z,0
m-XOwsvH71k,@SulemanAliAhmed,Jorhat Dhubri Karimganj Nogaon and Guahati congress will gain,2024-05-08T12:54:18Z,8
m-XOwsvH71k,@Riturajsaikia099,Congress jindabad,2024-05-05T08:34:52Z,12
m-XOwsvH71k,@ANath10,Sarbananda Sonowal will win ❤,2024-05-02T20:07:49Z,0
m-XOwsvH71k,@rgmusicindia6311,Jorhat dibrugarh bjp win,2024-05-01T14:43:37Z,2
m-XOwsvH71k,@rgmusicindia6311,Bjp win all seat assam,2024-05-01T14:42:54Z,2
m-XOwsvH71k,@Hrithikashyap,"Not AGP, its AJP",2024-04-25T02:16:01Z,1
m-XOwsvH71k,@arahman3162,Gaurav Gogoi will win with big margin 💪💪💪,2024-04-23T19:03:35Z,3
m-XOwsvH71k,@sheikhbabulhussain8973,Congress,2024-04-23T09:10:51Z,4
m-XOwsvH71k,@newsongvideo2735,Tapan Gogoi win,2024-04-23T06:47:42Z,2
m-XOwsvH71k,@jasonnewme4484,😂,2024-04-21T16:08:06Z,0
m-XOwsvH71k,@Bastobff,Congress ❤️ we want,2024-04-21T10:48:05Z,12
m-XOwsvH71k,@StyloShorts09,Behen ki laudi Hindi bol India me rahna hai ki nahi 🤬,2024-04-20T18:48:07Z,0
