video_id,author,comment,published_at,like_count
xtpfWcWwE5k,@SakshiAher-t6d,They don't cook in the control central 😂😂 but our bollywood always shows that lady have job to cook😂😂😂,2025-06-17T11:39:41Z,15
xtpfWcWwE5k,@shobhitsingh3502,Extremely bad movie.,2025-06-15T14:50:25Z,0
xtpfWcWwE5k,@RJ15_Bholenath,ISRO you must send one thousand satelite in space to keep waiting on glob to save Indian space.,2025-05-11T05:48:44Z,8
xtpfWcWwE5k,@hari7priya,"The most stupid movie ever. I would have filed a suite against this movie if I were him. Lots of stupidity. Kasturi Rangan was the one who researched and gave an idea of fuel efficiency. It’s insulting to show puri making, scientist having illicit relationships, religious-biases and more",2025-04-25T17:32:54Z,17
xtpfWcWwE5k,@patelroshan6816,❤😊,2025-04-07T09:17:36Z,0
xtpfWcWwE5k,@WannaBeGreat,"But chief doesn't seem to feel gr8 about the movie, idk why😅",2025-04-06T04:45:50Z,77
xtpfWcWwE5k,@VEENARAJ-m4r,❤❤❤❤❤❤,2025-03-30T07:13:01Z,1
xtpfWcWwE5k,@ShabanaShaikh-l5i,Love to see movie and hardwork on mission mangal,2025-02-07T09:12:12Z,81
xtpfWcWwE5k,@HarshMishra-tb9fr,❤ movie,2024-12-23T09:15:50Z,13
xtpfWcWwE5k,@NamrataVerma-no5ow,I love science because a   scientist is a very loving mujhy bhi bnnna hei,2024-12-16T06:20:47Z,68
CPkiaG6AqG0,@sleeping_beauty777,"Congratulations 🎉🎊 
Fact : The most viewed live stream on YouTube was the Indian Space Research Organization's (ISRO) Chandrayaan-3 mission soft landing in August 2023, which had 8.09 million peak real-time viewers.",2025-01-15T10:35:24Z,6729
CPkiaG6AqG0,@SantoshSahu-lv3zx,Proud to be an indian ❤️❤️,2025-07-28T09:45:19Z,0
CPkiaG6AqG0,@Minato_Namikaze_21,Indian government should give more funding to ISRO..😢😢❤😊,2025-07-28T07:39:31Z,0
CPkiaG6AqG0,@strangerperson-x5x,The person in corner represent india by tilak good❤,2025-07-28T05:31:12Z,0
CPkiaG6AqG0,@varunnaik2918,"I proud isro, bharat mata ki jay",2025-07-28T04:54:13Z,0
CPkiaG6AqG0,@Baddie_pq,"But most IITians don't want to work at ISRO...

They go to America or other countries to increase foreign's GDP 🤡 ( If you get facilities from here but boost the economy of another country...Then don't get your education and facilities from INDIA ...)",2025-07-28T02:53:16Z,0
CPkiaG6AqG0,@manasranjansahoo778,⚔️🇮🇳🇮🇳🇮🇳⚔️,2025-07-27T22:13:53Z,0
CPkiaG6AqG0,@ranjithranjith8480,జై హో భారత్ మాతా జై హో నరేంద్ర మోడీ జై హో ఇస్రో❤❤❤😊😊😊,2025-07-27T19:16:34Z,1
CPkiaG6AqG0,@Tacnicalgutarist,Ye moment h bhai india ka bahut mushkeel se mila h apn logo ko,2025-07-27T18:16:37Z,0
CPkiaG6AqG0,@sagarphalane8650,जय श्री राम,2025-07-27T17:35:39Z,0
CPkiaG6AqG0,@kundanjha7113,Ab bs Mera isro sc engineer ka exam nikl jaae ❤🔱🤞,2025-07-27T17:23:41Z,1
CPkiaG6AqG0,@rintoreji746,മലയാളി ❤,2025-07-27T16:40:17Z,0
CPkiaG6AqG0,@barshalayek5819,Proud Bhartiya😊,2025-07-27T10:54:04Z,1
CPkiaG6AqG0,@gollaramakrishna9575,🇮🇳భారత్🇮🇳Bharath🇮🇳,2025-07-27T10:32:57Z,1
CPkiaG6AqG0,@Raya_658,"Stillllllll people in india dont want to become scientist.....when isro go to IITs to hire students they come back with empty hand cause students going to Google microsoft and more foreign competition and there's a reason .... google microsoft offer crores of package to students while the salary of ISRO's director is 2 lakh . So imagine the salary of a normal scientist. When a indian has to become a scientist they also go and work in foreign countries. We all know that in NASA majority are indians and we all know why !! . When will scientist get recognition in this country?? There was a time when a scientist of india worked on Einstein's relativity theory before einstine !! What now !! There was a time when a scientist used to be the president of india !!now we have a chai wala as prime minister 🥴🥴. They're was a time when scientist was the celebrity in the eyes of people!! What now !! . Chandrayaan 3 succeed so we appreciate them . But even by chance it was failed we and govt would've been the first one to criticize ISRO before anyone else!! By saying ""WASTE OF TAX MONEY """,2025-07-27T04:55:06Z,0
S5isBbpiBno,@danielazael9952,"India country 🇮🇳, your progress is an inspiration to many countries👍. Keep moving forward! May God bless you. May your future be filled with opportunities😀! Greetings from Ecuador🇪🇨.",2025-07-27T23:19:13Z,1
S5isBbpiBno,@meradesh1158,😮😮,2025-07-13T05:02:52Z,0
S5isBbpiBno,@KrishnaMangar-r9r,😮,2025-07-02T15:44:07Z,0
S5isBbpiBno,@KrishnaMangar-r9r,Mo di kum ha li to kone,2025-07-02T15:43:57Z,0
S5isBbpiBno,@rajushamu3799,❤🎉❤❤❤❤❤❤❤❤😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2025-07-01T10:47:17Z,0
S5isBbpiBno,@Bushra-x2u4n,Thank you from friends in Palestine.,2025-06-28T10:34:02Z,0
S5isBbpiBno,@basudevpaul4745,Jai hind Jai bharat,2025-06-28T03:08:24Z,0
S5isBbpiBno,@Rajib-r6i4l,"I am from Bangladesh, l love India 🇮🇳🇮🇳❤️❤️ 🙏🙏",2025-06-21T10:08:08Z,3
S5isBbpiBno,@MoridaMuzzle,🇮🇳🇮🇳🇮🇳🇮🇳❤❤❤❤❤,2025-06-20T11:25:10Z,0
S5isBbpiBno,@STgemar-l7m,Kitna prdusan ho ra he 😢😢😢😢😢,2025-06-19T10:22:24Z,0
S5isBbpiBno,@KukuToktobekov,😂🖕🇮🇳 India is a wild place.,2025-06-19T08:10:05Z,0
S5isBbpiBno,@IdrissaGonde,Ok,2025-06-18T21:40:36Z,0
S5isBbpiBno,@ShanthakumaraBA,Makabeeweeeaaaaaaaaaa....,2025-06-18T18:01:41Z,0
S5isBbpiBno,@DiegoBarraza-f2d,Kim jon un le gusta esto 😂,2025-06-18T15:41:16Z,0
S5isBbpiBno,@RayaanXamdi,no no no no Pakistan ❤❤❤❤I'm  muslim pro😂,2025-06-18T13:40:02Z,0
a6AbEmm15FU,@vedantucbse10th,"✔️ For Complete Details, Watch This👉https://youtu.be/Xphl1wZxE4E?si=h9Z4_1uq2zPDv5Nf",2023-08-26T14:57:49Z,54
a6AbEmm15FU,@AMAN-wn9dm,Government should increase at least 1.2 lakh at entry level scientist c in isro,2025-07-24T17:39:39Z,0
a6AbEmm15FU,@KaziAzhar-f2o,Yes 🙌🙌,2025-07-16T17:58:19Z,0
a6AbEmm15FU,@STU4RT모,still a CEH person can earn more than this our india should increase scientist salary i am earning as a fresher than scientista,2025-07-02T18:50:14Z,0
a6AbEmm15FU,@dhanutaichavhan8459,Dream 😊😊,2025-06-29T04:19:43Z,0
a6AbEmm15FU,@MentorMindHindi,Le youtuber monthly income 1 crore 😂😂,2025-06-24T11:30:38Z,3
a6AbEmm15FU,@Z_X_M87,Bhai bass aaram se ek chota ghar bhi chalega par....life normal guzarni chahiye 😶,2025-06-24T06:28:25Z,0
a6AbEmm15FU,@sabarisabarikrishnanv9732,I want and I will become these🔥🔥🔥,2025-06-23T15:19:57Z,0
a6AbEmm15FU,@nomadseeker584,Pathetic 😢,2025-06-19T08:21:16Z,0
a6AbEmm15FU,@ryanladkat,Nahi sir space mein interest nahi hai,2025-06-19T03:08:09Z,0
a6AbEmm15FU,@randomshortskingofficial,Bhaiya maine aapko acko app ki advertisement main dekha tha.,2025-06-18T16:36:40Z,1
a6AbEmm15FU,@haripraji,Thats why it doesn't attract IITians. 😢,2025-06-12T06:15:25Z,0
a6AbEmm15FU,@trickychess7078,Remember this is their basic pay there are other allowances and money through these allownaves,2025-06-01T15:25:07Z,1
a6AbEmm15FU,@KISHANSRIVASTAVA-l8s,Jitna ye bata rhe h uska approx double krdo ye basic pay bata rhe h,2025-06-01T06:24:32Z,0
a6AbEmm15FU,@mohammedaneesh720,"Those mentioned figures are the Basic pay. There will be DA, HRA, TA and DA on TA add on to the basic pay that are being mentioned. Net pay (Take home) will somes up a lot more than basic pay as the grade keeps on upgrading.",2025-05-23T14:40:40Z,1
